"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue"
"20160502_D3.fcs52","Otu00022",2,3,"Absent","Absent",0.000368351277040579,0,0.00429881543752388
"20160321_D1.fcs54","Otu00022",2,3,"Absent","Absent",0.0781768277931217,0,0.00670690811535882
"20160411_C1.fcs52","Otu00022",2,3,"Absent","Absent",0.0238309255199896,0,0.00822686798296554
"20160522_D1.fcs52","Otu00022",2,3,"Absent","Present",0.0413706118023338,0,0.0163918711656442
"20160401_D2.fcs52","Otu00022",2,3,"Absent","Present",0.0167387723166971,0,0.0374067254578932
"20160223_C1.fcs59","Otu00022",2,4,"Absent","Absent",0.00175990700518928,0,0.000495147553971083
"20160324_D2.fcs55","Otu00022",2,4,"Absent","Absent",0.000273462690543337,0,0.00125482625482625
"20160307_C2.fcs49","Otu00022",2,4,"Absent","Absent",0.00288904204704753,0,0.00154009048031572
"20160505_D2.fcs55","Otu00022",2,4,"Present","Absent",0.0174768128274718,0.0174768128274718,0.0025651549353581
"20160307_C1.fcs53","Otu00022",2,4,"Absent","Absent",0.00698794546453165,0,0.00553290623179965
"20160513_C2.fcs55","Otu00022",2,4,"Absent","Absent",0.000840874365295449,0,0.0069835111542192
"20160411_D3.fcs60","Otu00022",2,4,"Present","Absent",0.0217040581041108,0.0217040581041108,0.00884114459549387
"20160411_D1.fcs49","Otu00022",2,4,"Present","Present",0.020606606708528,0.020606606708528,0.0182095528649061
"20160411_C2.fcs57","Otu00022",2,4,"Present","Present",0.00960303109242385,0.00960303109242385,0.113629371346529
"20160223_D2.fcs55","Otu00022",2,5,"Absent","Absent",0.004030635554435,0,0.000587084148727984
"20160229_D3.fcs56","Otu00022",2,5,"Absent","Absent",0.0273832724264423,0,0.000676524596501401
"20160223_D3.fcs53","Otu00022",2,5,"Absent","Absent",0.00262936372547119,0,0.0017688679245283
"20160324_C2.fcs46","Otu00022",2,5,"Absent","Absent",0.00315872294454851,0,0.00202175796668913
"20160502_C1.fcs51","Otu00022",2,5,"Absent","Absent",0.0127717131580016,0,0.00564747845041118
"20160422_C1.fcs53","Otu00022",2,5,"Absent","Absent",0.00472447487244815,0,0.00588119976475201
"20160513_C1.fcs54","Otu00022",2,5,"Absent","Present",0.0115949496844259,0,0.0105382787478045
"20160411_D2.fcs52","Otu00022",2,5,"Present","Present",0.0941768272617094,0.0941768272617094,0.0265513733468973
"20160223_D1.fcs55","Otu00022",3,1,"Absent","Absent",0.00281750507460758,0,9.98302885095338e-05
"20160223_D2.fcs56","Otu00022",3,1,"Absent","Absent",0.000734259885548208,0,0.000587084148727984
"20160229_D1.fcs55","Otu00022",3,1,"Absent","Absent",0.000128816690937397,0,0.00128268376911692
"20160522_D2.fcs55","Otu00022",3,1,"Absent","Absent",0.00354008887145579,0,0.00183521684535883
"20160229_C2.fcs53","Otu00022",3,1,"Absent","Absent",0.00107103857919392,0,0.00281171223579601
"20160422_C1.fcs54","Otu00022",3,1,"Absent","Absent",5.04928352078092e-05,0,0.00588119976475201
"20160422_D2.fcs55","Otu00022",3,1,"Absent","Absent",0.00126936210656535,0,0.00710185815740831
"20160522_D3.fcs54","Otu00022",3,1,"Absent","Present",0.00278188709082408,0,0.0111220472440945
"20160324_C1.fcs53","Otu00022",3,1,"Present","Present",0.023422123751488,0.023422123751488,0.0280191350190374
"20160321_D3.fcs52","Otu00022",3,2,"Absent","Absent",0.0146881912175617,0,0.000287686996547756
"20160229_D3.fcs57","Otu00022",3,2,"Absent","Absent",0.00456864461230655,0,0.000676524596501401
"20160229_C1.fcs49","Otu00022",3,2,"Absent","Absent",0.0170128271008454,0,0.00135764158262219
"20160324_C2.fcs47","Otu00022",3,2,"Absent","Absent",0.000640934615044357,0,0.00202175796668913
"20160321_C2.fcs55","Otu00022",3,2,"Absent","Absent",0.00153789262086277,0,0.00383178465370246
"20160522_C2.fcs54","Otu00022",3,2,"Absent","Absent",0.0135738850974833,0,0.00638825324180015
"20160522_C1.fcs51","Otu00022",3,2,"Absent","Absent",0.0273251966791715,0,0.00770598695909899
"20160401_C1.fcs58","Otu00022",3,2,"Present","Present",0.00593250365983515,0.00593250365983515,0.0142761329884066
"20160401_D2.fcs53","Otu00022",3,2,"Absent","Present",0.0113465372376125,0,0.0374067254578932
"20160321_D2.fcs54","Otu00022",3,3,"Present","Absent",0.00724692520303088,0.00724692520303088,0.000291573525123919
"20160513_D2.fcs56","Otu00022",3,3,"Present","Absent",0.0310097448743277,0.0310097448743277,0.000953288846520496
"20160307_C2.fcs50","Otu00022",3,3,"Absent","Absent",0.000525839393245321,0,0.00154009048031572
"20160502_D1.fcs60","Otu00022",3,3,"Present","Absent",0.00468177277339972,0.00468177277339972,0.00248328557784145
"20160502_D3.fcs53","Otu00022",3,3,"Absent","Absent",0.000468562183640606,0,0.00429881543752388
"20160321_D1.fcs55","Otu00022",3,3,"Absent","Absent",0.00833883606591209,0,0.00670690811535882
"20160411_C1.fcs53","Otu00022",3,3,"Present","Absent",0.000934507248197665,0.000934507248197665,0.00822686798296554
"20160522_D1.fcs53","Otu00022",3,3,"Present","Present",0.00601733963160985,0.00601733963160985,0.0163918711656442
"20160411_C2.fcs58","Otu00022",3,3,"Present","Present",0.00936856615448457,0.00936856615448457,0.113629371346529
"20160223_C1.fcs60","Otu00022",3,4,"Absent","Absent",0.00095783016227845,0,0.000495147553971083
"20160502_D2.fcs58","Otu00022",3,4,"Absent","Absent",0.00658576622260276,0,0.000966276934969562
"20160223_D3.fcs54","Otu00022",3,4,"Absent","Absent",0.00110668835318405,0,0.0017688679245283
"20160229_D2.fcs54","Otu00022",3,4,"Absent","Absent",0.00493733883361382,0,0.00253386609492252
"20160307_C1.fcs54","Otu00022",3,4,"Absent","Absent",0.00284923136571559,0,0.00553290623179965
"20160513_C2.fcs56","Otu00022",3,4,"Absent","Absent",0.00302766421287403,0,0.0069835111542192
"20160411_D3.fcs61","Otu00022",3,4,"Present","Absent",0.0255718955831678,0.0255718955831678,0.00884114459549387
"20160411_D1.fcs50","Otu00022",3,4,"Absent","Present",0.00658856977714314,0,0.0182095528649061
"20160223_D2.fcs57","Otu00022",3,5,"Absent","Absent",0.000582331243516844,0,0.000587084148727984
"20160324_D2.fcs56","Otu00022",3,5,"Absent","Absent",4.40657040685378e-05,0,0.00125482625482625
"20160229_D1.fcs56","Otu00022",3,5,"Absent","Absent",0.000784159258756793,0,0.00128268376911692
"20160505_D2.fcs56","Otu00022",3,5,"Present","Absent",0.017369693457263,0.017369693457263,0.0025651549353581
"20160502_C1.fcs52","Otu00022",3,5,"Absent","Absent",0.0151072225298315,0,0.00564747845041118
"20160422_C1.fcs55","Otu00022",3,5,"Absent","Absent",0.00564127543167212,0,0.00588119976475201
"20160513_C1.fcs55","Otu00022",3,5,"Absent","Present",0.0133354357728677,0,0.0105382787478045
"20160411_D2.fcs53","Otu00022",3,5,"Absent","Present",0.013140610736861,0,0.0265513733468973
"20160324_C1.fcs54","Otu00022",3,5,"Present","Present",0.0179995841734083,0.0179995841734083,0.0280191350190374
"20160229_D2.fcs55","Otu00025",1,1,"Absent","Absent",0.00314756453335949,0,9.74563882662509e-05
"20160223_D1.fcs56","Otu00025",1,1,"Absent","Absent",0.00484892197685017,0,0.000499151442547669
"20160513_D2.fcs57","Otu00025",1,1,"Absent","Absent",0.000561614908766372,0,0.000857959961868446
"20160502_D2.fcs59","Otu00025",1,1,"Present","Absent",0.0108430881577339,0.0108430881577339,0.00115953232196347
"20160522_C1.fcs52","Otu00025",1,1,"Absent","Absent",0.00817114672372404,0,0.0026674570243035
"20160307_C1.fcs55","Otu00025",1,1,"Absent","Absent",0.0119447621369086,0,0.00378567268491555
"20160401_C1.fcs59","Otu00025",1,1,"Absent","Absent",0.00229496415489304,0,0.00776085081920092
"20160422_D2.fcs56","Otu00025",1,1,"Present","Present",0.022045972125985,0.022045972125985,0.0193598599085514
"20160411_D1.fcs51","Otu00025",1,1,"Present","Present",0.0319195401569203,0.0319195401569203,0.034607684240633
"20160223_C1.fcs61","Otu00025",1,2,"Absent","Absent",0.00151677666971455,0,0.00029708853238265
"20160411_D3.fcs62","Otu00025",1,2,"Present","Absent",0.00280680762292066,0.00280680762292066,0.000570396425515733
"20160307_C2.fcs51","Otu00025",1,2,"Absent","Absent",0.00400926281990239,0,0.000866300895177592
"20160502_C2.fcs49","Otu00025",1,2,"Absent","Absent",0.000519365321701518,0,0.00116663426015944
"20160229_D1.fcs57","Otu00025",1,2,"Absent","Absent",0.00714570450151558,0,0.00276270350271337
"20160513_C1.fcs56","Otu00025",1,2,"Absent","Absent",0.00146119630996668,0,0.00433929124909598
"20160401_D2.fcs54","Otu00025",1,2,"Present","Absent",0.0140205122919979,0.0140205122919979,0.00833414090512647
"20160522_D3.fcs55","Otu00025",1,2,"Present","Present",0.0334569575168114,0.0334569575168114,0.0211614173228346
"20160522_D1.fcs54","Otu00025",1,2,"Present","Present",0.0507034390660437,0.0507034390660437,0.0445743865030675
"20160229_C2.fcs54","Otu00025",1,3,"Absent","Absent",0.00425057665317761,0,0.000387822377351173
"20160502_D3.fcs54","Otu00025",1,3,"Present","Absent",0.049851425383479,0.049851425383479,0.000668704623614826
"20160223_D2.fcs58","Otu00025",1,3,"Absent","Absent",0.0030006850438286,0,0.000880626223091976
"20160422_C1.fcs56","Otu00025",1,3,"Absent","Absent",0.000339635071675566,0,0.0012742599490296
"20160229_C1.fcs50","Otu00025",1,3,"Absent","Absent",0.000231240415002463,0,0.0028122575640031
"20160505_D2.fcs57","Otu00025",1,3,"Absent","Absent",0.00946409169760624,0,0.00441206648881592
"20160321_D1.fcs56","Otu00025",1,3,"Present","Absent",0.0264826228417767,0.0264826228417767,0.00919804541534924
"20160321_C2.fcs56","Otu00025",1,3,"Absent","Present",0.022761400790172,0,0.0230865025385573
"20160324_D2.fcs57","Otu00025",1,3,"Present","Present",0.0162611950700598,0.0162611950700598,0.114671814671815
"20160502_C1.fcs53","Otu00025",1,4,"Absent","Absent",0.00408329385804975,0,0.000495392846527296
"20160229_D3.fcs58","Otu00025",1,4,"Absent","Absent",0.00806549450904045,0,0.000676524596501401
"20160411_C2.fcs59","Otu00025",1,4,"Absent","Absent",0.000640329601085707,0,0.000922982258229925
"20160522_D2.fcs56","Otu00025",1,4,"Absent","Absent",0.00558595304875886,0,0.00135226504394861
"20160522_C2.fcs55","Otu00025",1,4,"Absent","Absent",0.00798760375656442,0,0.00314645308924485
"20160321_C1.fcs52","Otu00025",1,4,"Absent","Absent",0.00429470521770197,0,0.00547340119070482
"20160411_D2.fcs54","Otu00025",1,4,"Absent","Present",0.0167218416612215,0,0.0158697863682604
"20160324_C2.fcs48","Otu00025",1,4,"Present","Present",0.0346087565589141,0.0346087565589141,0.0305189178781169
"20160321_D2.fcs55","Otu00025",1,4,"Absent","Present",0.0393073913675121,0,0.126931674603946
"20160223_D1.fcs57","Otu00025",1,5,"Absent","Absent",0.00196295006103644,0,0.000499151442547669
"20160223_C2.fcs54","Otu00025",1,5,"Absent","Absent",0.00477039475134293,0,0.000678689160364553
"20160223_D3.fcs55","Otu00025",1,5,"Absent","Absent",0.00605262788275748,0,0.0010809748427673
"20160411_C1.fcs54","Otu00025",1,5,"Absent","Absent",0.00492875091932336,0,0.00174216027874564
"20160513_C2.fcs57","Otu00025",1,5,"Absent","Absent",0.0054851617508583,0,0.0032007759456838
"20160324_C1.fcs55","Otu00025",1,5,"Absent","Absent",0.0117919666159296,0,0.0055647759445475
"20160321_D3.fcs53","Otu00025",1,5,"Absent","Present",0.00680900240271228,0,0.0189873417721519
"20160502_D1.fcs61","Otu00025",1,5,"Present","Present",0.100990598293675,0.100990598293675,0.0335243553008596
"20160229_D2.fcs56","Otu00025",2,1,"Absent","Absent",0.00837907235985367,0,9.74563882662509e-05
"20160411_D3.fcs63","Otu00025",2,1,"Absent","Absent",0.00249765595389087,0,0.000570396425515733
"20160513_D2.fcs58","Otu00025",2,1,"Absent","Absent",0.00146911084136207,0,0.000857959961868446
"20160502_C2.fcs50","Otu00025",2,1,"Absent","Absent",0.00323428691529873,0,0.00116663426015944
"20160522_C1.fcs53","Otu00025",2,1,"Absent","Absent",0.00296196985353579,0,0.0026674570243035
"20160513_C1.fcs57","Otu00025",2,1,"Absent","Absent",0.000858889381974505,0,0.00433929124909598
"20160401_C1.fcs60","Otu00025",2,1,"Absent","Absent",0.00102847005459192,0,0.00776085081920092
"20160422_D2.fcs57","Otu00025",2,1,"Present","Present",0.0164926066455207,0.0164926066455207,0.0193598599085514
"20160411_D1.fcs52","Otu00025",2,1,"Present","Present",0.0308680642842401,0.0308680642842401,0.034607684240633
"20160223_C1.fcs62","Otu00025",2,2,"Absent","Absent",0.00122228582682296,0,0.00029708853238265
"20160502_D3.fcs55","Otu00025",2,2,"Present","Absent",0.133427567287633,0.133427567287633,0.000668704623614826
"20160307_C2.fcs52","Otu00025",2,2,"Present","Absent",0.00300239690116825,0.00300239690116825,0.000866300895177592
"20160422_C1.fcs57","Otu00025",2,2,"Absent","Absent",0.00309257412062864,0,0.0012742599490296
"20160229_D1.fcs58","Otu00025",2,2,"Absent","Absent",0.00959952291267545,0,0.00276270350271337
"20160505_D2.fcs58","Otu00025",2,2,"Absent","Absent",0.0204353365763462,0,0.00441206648881592
"20160401_D2.fcs55","Otu00025",2,2,"Present","Absent",0.00915683432755794,0.00915683432755794,0.00833414090512647
"20160522_D3.fcs56","Otu00025",2,2,"Present","Present",0.033414917123178,0.033414917123178,0.0211614173228346
"20160522_D1.fcs55","Otu00025",2,2,"Present","Present",0.038541122318042,0.038541122318042,0.0445743865030675
"20160229_C2.fcs55","Otu00025",2,3,"Absent","Absent",0.00279024368507668,0,0.000387822377351173
"20160229_D3.fcs59","Otu00025",2,3,"Absent","Absent",0.0027616737401038,0,0.000676524596501401
"20160223_D2.fcs59","Otu00025",2,3,"Absent","Absent",0.00287676830116398,0,0.000880626223091976
"20160522_D2.fcs57","Otu00025",2,3,"Present","Absent",0.0375714232108162,0.0375714232108162,0.00135226504394861
"20160229_C1.fcs51","Otu00025",2,3,"Absent","Absent",0.00161917992931537,0,0.0028122575640031
"20160321_C1.fcs53","Otu00025",2,3,"Absent","Absent",0.00951352446172768,0,0.00547340119070482
"20160321_D1.fcs57","Otu00025",2,3,"Present","Absent",0.0210385020979847,0.0210385020979847,0.00919804541534924
"20160321_C2.fcs57","Otu00025",2,3,"Present","Present",0.0162496184823805,0.0162496184823805,0.0230865025385573
"20160324_D2.fcs58","Otu00025",2,3,"Present","Present",0.0352484996924134,0.0352484996924134,0.114671814671815
"20160502_C1.fcs54","Otu00025",2,4,"Absent","Absent",0.00234714421993674,0,0.000495392846527296
"20160223_C2.fcs55","Otu00025",2,4,"Absent","Absent",0.00126083505245,0,0.000678689160364553
"20160411_C2.fcs60","Otu00025",2,4,"Absent","Absent",0.000576530067274495,0,0.000922982258229925
"20160411_C1.fcs55","Otu00025",2,4,"Absent","Absent",0.000699720332065215,0,0.00174216027874564
"20160522_C2.fcs56","Otu00025",2,4,"Absent","Absent",0.00163528611250774,0,0.00314645308924485
"20160324_C1.fcs56","Otu00025",2,4,"Absent","Absent",0.00481940752511645,0,0.0055647759445475
"20160411_D2.fcs55","Otu00025",2,4,"Absent","Present",0.00608865752966657,0,0.0158697863682604
"20160324_C2.fcs49","Otu00025",2,4,"Present","Present",0.0380903260994527,0.0380903260994527,0.0305189178781169
"20160321_D2.fcs56","Otu00025",2,4,"Present","Present",0.0262937912510421,0.0262937912510421,0.126931674603946
"20160223_D1.fcs58","Otu00025",2,5,"Absent","Absent",0.00417994028569519,0,0.000499151442547669
"20160411_D3.fcs64","Otu00025",2,5,"Absent","Absent",0.00228922791736867,0,0.000570396425515733
"20160223_D3.fcs56","Otu00025",2,5,"Absent","Absent",0.0189204065430545,0,0.0010809748427673
"20160502_C2.fcs51","Otu00025",2,5,"Absent","Absent",0.00248519196268064,0,0.00116663426015944
"20160513_C2.fcs58","Otu00025",2,5,"Absent","Absent",0.000648371882843344,0,0.0032007759456838
"20160513_C1.fcs58","Otu00025",2,5,"Absent","Absent",0.00290184064227384,0,0.00433929124909598
"20160321_D3.fcs54","Otu00025",2,5,"Present","Present",0.106135979292879,0.106135979292879,0.0189873417721519
"20160502_D1.fcs62","Otu00025",2,5,"Present","Present",0.0515972618666579,0.0515972618666579,0.0335243553008596
"20160229_D2.fcs57","Otu00025",3,1,"Absent","Absent",0.00126886269523967,0,9.74563882662509e-05
"20160223_D1.fcs59","Otu00025",3,1,"Absent","Absent",0.00167961400555984,0,0.000499151442547669
"20160307_C2.fcs53","Otu00025",3,1,"Absent","Absent",0.00807665326521339,0,0.000866300895177592
"20160502_D2.fcs60","Otu00025",3,1,"Present","Absent",0.0303717109257469,0.0303717109257469,0.00115953232196347
"20160522_C1.fcs54","Otu00025",3,1,"Absent","Absent",0.00623453268211169,0,0.0026674570243035
"20160513_C1.fcs59","Otu00025",3,1,"Absent","Absent",0.00341101240300458,0,0.00433929124909598
"20160401_C1.fcs61","Otu00025",3,1,"Absent","Absent",0.0161074491312302,0,0.00776085081920092
"20160422_D2.fcs58","Otu00025",3,1,"Absent","Present",0.0197925419301479,0,0.0193598599085514
"20160522_D1.fcs56","Otu00025",3,1,"Present","Present",0.0350734843357349,0.0350734843357349,0.0445743865030675
"20160223_C1.fcs63","Otu00025",3,2,"Absent","Absent",0.000817816224360033,0,0.00029708853238265
"20160411_D3.fcs65","Otu00025",3,2,"Present","Absent",0.0118604988205147,0.0118604988205147,0.000570396425515733
"20160223_D2.fcs60","Otu00025",3,2,"Absent","Absent",0.00156157363003835,0,0.000880626223091976
"20160502_C2.fcs52","Otu00025",3,2,"Absent","Absent",0.0340969515492709,0,0.00116663426015944
"20160229_D1.fcs59","Otu00025",3,2,"Absent","Absent",0.00132951959201648,0,0.00276270350271337
"20160505_D2.fcs59","Otu00025",3,2,"Absent","Absent",0.00926863427406887,0,0.00441206648881592
"20160401_D2.fcs56","Otu00025",3,2,"Present","Absent",0.000742584593922381,0.000742584593922381,0.00833414090512647
"20160522_D3.fcs57","Otu00025",3,2,"Absent","Present",0.0219504061102062,0,0.0211614173228346
"20160324_D2.fcs59","Otu00025",3,2,"Absent","Present",0.0195575682288271,0,0.114671814671815
"20160229_C2.fcs56","Otu00025",3,3,"Absent","Absent",0.000743228724334628,0,0.000387822377351173
"20160502_D3.fcs56","Otu00025",3,3,"Present","Absent",0.0914767621610846,0.0914767621610846,0.000668704623614826
"20160411_C2.fcs61","Otu00025",3,3,"Absent","Absent",0.000167728974592863,0,0.000922982258229925
"20160422_C1.fcs58","Otu00025",3,3,"Absent","Absent",0.00822896670564304,0,0.0012742599490296
"20160229_C1.fcs52","Otu00025",3,3,"Absent","Absent",0.00234611946758466,0,0.0028122575640031
"20160321_C1.fcs54","Otu00025",3,3,"Absent","Absent",0.00367261384340945,0,0.00547340119070482
"20160321_D1.fcs58","Otu00025",3,3,"Present","Absent",0.0155596633135399,0.0155596633135399,0.00919804541534924
"20160321_C2.fcs58","Otu00025",3,3,"Present","Present",0.0140284300225968,0.0140284300225968,0.0230865025385573
"20160321_D2.fcs57","Otu00025",3,3,"Present","Present",0.0481683620201674,0.0481683620201674,0.126931674603946
"20160502_C1.fcs55","Otu00025",3,4,"Absent","Absent",0.00228733742245591,0,0.000495392846527296
"20160229_D3.fcs60","Otu00025",3,4,"Absent","Absent",0.00475392191945354,0,0.000676524596501401
"20160223_D3.fcs57","Otu00025",3,4,"Present","Absent",0.00250597679562428,0.00250597679562428,0.0010809748427673
"20160522_D2.fcs58","Otu00025",3,4,"Absent","Absent",0.0145831483207326,0,0.00135226504394861
"20160522_C2.fcs57","Otu00025",3,4,"Present","Absent",0.00916854549181108,0.00916854549181108,0.00314645308924485
"20160324_C1.fcs57","Otu00025",3,4,"Absent","Absent",0.0039997546771566,0,0.0055647759445475
"20160411_D2.fcs56","Otu00025",3,4,"Absent","Present",0.0105603993971844,0,0.0158697863682604
"20160324_C2.fcs50","Otu00025",3,4,"Present","Present",0.030743495461343,0.030743495461343,0.0305189178781169
"20160223_D1.fcs60","Otu00025",3,5,"Absent","Absent",0.00172214851636502,0,0.000499151442547669
"20160223_C2.fcs56","Otu00025",3,5,"Absent","Absent",0.00244409593147618,0,0.000678689160364553
"20160307_C2.fcs54","Otu00025",3,5,"Absent","Absent",0.00973629244990102,0,0.000866300895177592
"20160411_C1.fcs56","Otu00025",3,5,"Absent","Absent",0.00250827732464171,0,0.00174216027874564
